Node ID,Language,NUMBER_FOLLOWERS,Node Label,IS_VERIFIED,LOCATION,IS_NEWS_AGENCY,TWEET_COUNT
838970922518249472,en,1085,BSchorshy,0,"Minneapolis, MN",,1
1223616703348838400,en,379,JoannaGallant2,0,,,1
1308082290,en,1516,smonk318,0,I was Born in the USA!,,2
1518977581479079939,en,1,LyonLivingston,0,,,1
305861213,en,182,BoomersOhio,0,"Elyria, OH",,3
1337228882290880513,en,3953,Trumplicanchic1,0,,,2
1213196762,en,69,rowe_derrick,0,"Pennsylvania, USA",,1
313936191,en,431,TheUltFightShow,0,United States of America,,3
826014228,en,573,lynn_lynntobin,0,,,1
450357811,en,489,ATashoflife,0,CIN ➡️ DYT,,1
780557996,en,115,DorothySunday,0,,,5
1485234566675656705,en,503,Kummernuss,0,"Monterey, California, USA",,1
760575595608670209,en,418,hotcommunalist,0,the South,,1
1011011440025600000,en,249,SevenDivinity,0,"Las Vegas, NV",,1
783795946794708992,en,410,PSC_Lehman,0,"Bronx, NY",,1
467534958,en,312,MegaloMoi,0,"Los Angeles, CA",,2
1622590702961012738,en,62,TimJOBryan,0,"Campbell, OH",,1
55679493,en,10411,dcfairbank,0,"Chicago, IL",,5
2274777314,,97696,cmkshama,1,Seattle,,0
901231734,,35583,miserablelib,0,Present Day,,0
53192519,,76952,kurtmetzger,1,,,0
1614758386955915265,,2000,wrkrsstrikeback,0,United States,,0
1298447590359552001,,527,kenny_stancil,0,"Denver, CO",,0
14296273,en,86505,commondreams,1,"Portland, ME, USA",,3
309235877,,35145,loffredojeremy,0,"New York, NY",,0
4826563611,,205368,TheGrayzoneNews,0,,,0
722793491059769344,,133421,DNC,1,"Washington, DC",,0
15949696,en,63982,TheProspect,1,"Washington, D.C.",1,8
1372581976117481479,,39151,SecBecerra,1,"Washington, D.C.",,0
44783853,,1432811,HHSGov,1,"Washington, D.C.",,0
1366212650934407168,,10098,M4M4ALL,0,USA,,0
1483989392448532484,en,15,renee_georges,0,,,3
969689616604213248,en,455,jmcgrathdrums,0,"Los Angeles, CA",,1
1514572852820860931,en,646,KathySmith777,0,,,1
1622966530370686978,en,286,smerkinkones,0,,,1
1481732867327672321,en,25,CathieMall,0,,,1
807483253049491457,en,966,AmandaBRKLYN,0,,,1
1344750588026900481,en,20776,RepMalliotakis,1,,,1
12788332,,48015,WaysandMeansGOP,1,"Washington, D.C.",,0
1085012255488516096,en,2797,RobKing44645429,0,,,1
1259956372650803200,en,437,sfxcuss,0,"Northampton, England",,1
66443782,en,11630,Sanders4Health,0,Oxfordshire,,1
1225641367830876161,en,2699,HarryRBurger,1,"Long Island, NY",,1
1586340307137957888,zxx,509,HollySu65537916,0,,,1
1362875585383587843,en,3901,DianaRNF,0,"Ohio, USAs",,1
1376900203647754241,en,420,fivehundredpou1,0,,,1
844292741077061632,en,2279,PointsNorthe,0,,,3
2409790567,en,67,News4Cash,0,,,1
2745583956,en,902,anniesgal,0,South-central PA,,2
1104061338676916230,en,674,chatterpix6,0,Third Rock From the Sun.,,2
3301896600,en,186,movingcheg,0,"Oakland, CA",,1
1195739227,en,2000,mathemactivist,0,"Massachusetts, USA",,3
1601375620822630400,en,87,jumpingjonny19,0,,,2
1527193730641367040,en,36,nobsan0701,0,,,2
1571275922,en,560,vsmckenzie,0,"Baltimore, MD",,1
1432291952427425801,en,457,Me50692980,0,,,1
1360333740757688325,en,77,louisem02188130,0,,,2
500904585,en,620,MelissaMiser,0,,,1
1518891701611466755,en,3460,SSN6982000,0,,,1
764327045853700096,en,86,3o5jR,0,Fairfield,,1
1612893398733623303,en,7,RichardMedloc17,0,,,2
284377470,en,3461,TomLehmanWGAL,1,"Harrisburg, PA",,2
116060047,en,299,Mister_is_on,0,Down 2 earth,,1
15095765,en,560,Lalaitsalara,0,"San Francisco, CA",,1
1387795434123444225,en,416,SocialismTight,0,"Brooklyn, NY",,1
1059443704828698625,en,1258,byFordTurner,0,,,4
894775845645987842,en,38,JabDoes,0,,,3
15300677,en,69119,ijournal,1,"San Diego, CA",,3
3979888839,en,88,tricyrtis314,0,,,2
335505958,en,14163,OhioSenateDems,1,"Columbus, Ohio",,1
988642091675734017,en,73702,hungrybowtie,0,ambiguously trans,,1
15380561,en,3523,bomalley,0,"Orlando, FL",,1
1424070054841290752,en,8876,atlanta_press,0,inbox@atlpresscollective.com,,1
106836676,,5843,nickieantonio,1,"Cuyahoga County, Ohio",,0
959531866993844224,,,MariahforAthens,,,,0
247055249,en,996,bassman_michael,0,"Westerville, OH",,1
735929332502167552,en,450,isaiah_davis_14,0,"Texas, USA",,1
1463786246178807811,en,450,LordImpaler88,0,Jus Lookin For Frens,,1
55829777,en,4266,flatwalk,0,,,2
1529562069225308163,en,73,Fiskvikingen,0,Nidaros,,1
1327334309557137408,en,2585,Kirk_Marshall1,0,"Cincinnati, OH",,1
1145404453706784768,en,819,LYDIA87718779,0,,,1
375369516,en,614,BrendenVanover,0,Ohio,,1
459855578,en,646,soundhealthykev,0,,,1
2768769272,en,17128,StephenJ_Caruso,1,On a stake out,,3
55593346,en,420,AotaWolf,0,"Brooklyn, NY",,1
865645817767444485,en,90,MissMurphyeee,0,,,2
131840043,en,385,kned73,0,関西,,1
1557974635185971200,en,342,JaayShephard,0,"Portland, OR",,1
1489218853393608709,en,367,IRONC4STLE,0,white jewish nonbinary lesbian,,1
229725443,en,349,fssinn,0,wherever doesn’t get me hit,,1
1241713934362689537,en,84,kanti_natali,0,Russia,,5
34354772,en,3997,TOMRUSSELLCBS21,0,"Harrisburg, PA",,1
1428379726956187661,en,13,The_Catleesi,0,,,1
1524641216943599616,pl,3,milanejros,0,,,1
828923022530736128,en,784,newsamurais,0,Operating globally,,1
179302289,en,1526,tina2x88,0,"Las Vegas, NV",,2
1535393316765937664,en,94,Transfightback,0,"Pittsburgh, PA",,1
1178401618825379840,en,50,TheDMVsAcc,0,,,1
710623743962255361,en,70,itsjustAJsrsly,0,"California, USA",,2
431264099,en,1404,Stacy_Donna_,0,"Beverly hills ,CA",,1
1092600542147301376,en,28,LoafRy,0,mount crunk,,1
3370429383,en,160,artistsue33,0,"Bronx, NY",,1
1585944952747483139,en,611,henry3the8th,0,,,2
3209136015,en,261,ja1rrr,0,he/him,,1
1427390510512152576,en,119,ambour21,0,,,1
1490013331469471747,en,357,ObjTruthSeeker,0,USA,,2
230027738,en,44,betthinna,0,,,1
3482138301,en,172,KRShazia,0,,,1
1493030068179902466,en,231,LondonBel0w5,0,"Neverwhere, Above and Below",,2
154129921,en,3530,libertyspot,0,,,1
771819802876710915,en,335,AdeleKirouac,0,,,1
1586022230366060545,en,2,Spittintroofs,0,,,2
148776416,en,480,Valafl,0,Ind,,1
860586195595689984,en,59,bermudasandman,0,,,2
1290427892384636929,en,243,JulianoLucio201,0,,,6
1577739189034139656,en,1945,PendinoJoe,0,"Florida, USA",,1
911816918511763456,en,9709,lisaishyp1,0,"Bellingham, WA",,1
2359926157,,3429394,CIA,1,"Langley, VA",,0
50393960,,62279540,BillGates,1,"Seattle, WA",,0
1402466100978372610,en,14,Revshell17,0,,,2
1590012316568866820,en,149,destyni_carr,0,,,2
38455614,en,4129,BlankRomeLLP,0,International Law Firm,,1
3166417187,en,385,meredithstamper,0,"Phoenix, AZ",,1
275174862,en,327,KataClysmic_1,0,somewhere in california,,2
51367726,zxx,170,fluitje007,0,nederland,,6
1004743409263837184,en,12757,SamuelWhittemo3,0,,,1
28973914,en,523,romanbox,0,Athens,,1
791423221,pl,180,kemot4slash,0,POLSKA,,1
3219928396,en,28539,mh4oh,1,"Columbus, Ohio",,1
956543009658671104,en,76845,FenixAmmunition,0,"Novi, MI",,1
252249233,,37772,RepPeterDeFazio,1,,,0
1533094204888465410,,9012,Minister_Prawdy,0,,,0
703696873501151232,,8303,Seb_Lach,0,Centrum Dowodzenia Swiatem,,0
1336559411943399424,,7851,anonymous_mg76,0,Planeta Ziemia,,0
1330203692960800770,,746,StarWanderer6,0,,,0
1514259123331899403,,3401,Aristot51566685,0,,,0
1470422907402833920,,163,zawsze_pod_prad,0,,,0
1451857814117310467,,12776,RedPill3333,0,"Florida, USA",,0
887719190798319617,,8634,MrsLydiawi,0,"Wisconsin, USA",,0
35258484,en,11114,LeavittAlone,0,NYC,,1
405181062,en,915,FrancesMcIntos1,0,UK,,1
1342491028993921026,en,215,AmbivertModeOn,0,,,2
262905346,en,1153,HallieBenny,0,Zanadu,,1
875546885586472960,en,2735,KatBproudscot,0,N. Illinois/❤'s in San Diego,,3
173623232,en,174,jmfa2628,0,Lake Erie,,1
496049389,en,1924,orosane,0,"Seattle, WA",,1
1547670594610614276,en,1042,dawnsair1,0,United States,,2
521996289,en,3631,DrdaveAnddee,0,United States,,2
1243402053575008258,en,588,ChristensonGabe,0,"Sparks, NV",,1
1458801821141639168,en,566,Queenlourdess,0,,,2
2857486483,en,6070,bbrowndfd,0,Michigan,,4
4880015157,en,150,Paint_Facts,0,Turtle Island,,2
1464381023047884807,en,2,TJPitts11,0,,,1
1603802510493454336,en,2424,WETHEKINGDQMQ98,0, CORE ,,2
1461833140142497793,en,1212,MINTconditioNFT,0,United States,,2
1169711473586819072,en,1326,CappadoniaE,0,"Pennsylvania, USA",,5
917560140076912641,en,1062,AdigunPolack,0,,,1
1587413963020566528,en,55,Me38557133,0,,,1
342919151,en,1029,MFJ1996_,0,"New Jersey, USA",,3
380690736,en,602,EmEYonan,0,"Pittsburgh, PA",,1
3045570002,en,124,LuxinaStarChild,0,,,2
1689282961,en,24,hercules4181,0,United States,,1
1005817133203419136,en,1548,thecloudwizard,0,United States,,2
270138185,en,51,rabocar2,0,"Grecia, Alajuela, Costa Rica",,1
724756249,en,2279,KarmaLogic62,0,Utah,,1
54128926,en,578,KoralDanger,0,Pennsylvania,,1
1502732415625838601,zxx,0,JohnCos25466978,0,,,1
1397756765677129739,en,97,soulaatmaan,0,"Kolkata, India",,1
438581846,en,210,chelseamaynardx,0,,,1
752914208799461376,en,3,AwfulPineapple,0,,,3
1453297909156483074,en,52,Dr_SJeyakkannan,0,"Mallankinaru, India",,1
171700515,en,2980,PeaceHopeful1,0,Waiting for my Soros check,,5
2270888988,en,471,ShuttletrainTED,0,"St Peters, MO",,1
53133565,en,1154,AndyDaglas,0,Chicago,,2
353216074,en,137,Slayershoop,0,Seattle,,2
4768185587,en,148,SardonicAttack1,0,"South Euclid, OH",,2
602297579,en,188,vigantic,0,,,1
15887287,en,1791,Leslie_Muse,0,Tongva Land,,1
974892030378704897,en,120,Jro34755920,0,"San Antonio, TX",,2
3135201789,en,1039,dodowndog,0,"Hartford, CT",,3
39778290,en,244,isisfrog,0,"Dayton, OH, USA",,2
12469012,en,112083,kwtx,1,"Waco, Temple, Killeen, TX",1,2
2909448628,en,4515,erikastrassbrgr,0,"Pittsburgh, PA",,1
1322015209008017408,en,1262,newenhuyse,0,"Evanston, IL",,1
18717381,en,315,f__of__x,0,Las Vegas,,1
784759460321460225,en,124,Pat11129853,0,,,2
1363182307138535430,en,887,DegenDilly,0,Sexy Gulag,,3
1450447537668722689,en,18,VintageCampGal,0,,,1
1595434574112518146,en,89,IcanAmer_MAGA,0,United States,,1
811363005359357952,en,6480,Obscure2theJude,0,"Michigan, USA",,1
3093824289,en,1748,AuroraSkylark,0,"Pennsylvania, USA",,1
1463350602449055748,en,3262,Myworldagain1,0,,,2
1032624193911836673,en,1868,botz_dr,0,"Pennsylvania, USA",,1
1592783372950044673,en,40,RyanHG_parody,0,"New York, USA",,2
1519349940874579969,en,296,BryanAssata,0,"St Louis, MO",,1
1243708029754884097,en,2226,JanmarKaczynski,0,,,1
1272743724590784513,en,184,Brad43883368,0,,,1
1306867884962922496,en,5,LatestHeadline1,0,,,2
16819731,en,1506,antiheroleftist,0,United States,,1
1586365197358600193,en,170,BillyDeeffmc,0,,,1
4767910995,en,656,ruthmagin,0,"Washington, DC",,1
3288147095,en,27,Anaaakao75,0,"LA, California - Earth",,1
1633140259193225217,en,2,MSophiaj,0,,,1
1873952742,en,170,andie_the_enby,0,"Akron, OH",,2
1172677197552918528,en,131,AngeryAlchemist,0,Antarctica,,1
3373932951,en,951,JuanPortugalJr,0,Stolen Ojibwe Land,,1
1251136430413434880,en,816,NotHereToTweet7,0,Wisconsin,,1
289294231,en,56,pistolapckinma,0,,,2
2868130641,en,26,msvickfl,0,"Cleveland, OH",,3
602418511,en,81,Jaydomino,0,One hour at a time.,,1
1141384001082576896,en,1244,MacdonaldUkah,0,"Lagos, Nigeria",,1
1504457747571613696,en,9674,JimmyC1366,0,"North Carolina, USA",,4
60003258,en,2118,NemiahFelipe3,0,"41°56'53N, 87°39'20.4W",,1
1464220059757387817,en,1999,honeydijon13,0,Brooklyn Heights,,1
1481109026423328771,en,370,BulldogHard,0,,,2
951698105010864128,en,669,Fermitthakrog8,0,"Edmonton, Alberta",,3
1225163710794272768,en,147,TalkForks,0,"Forks, WA",,10
2898650747,en,304,Moreshortflsh,0,Ohio,,3
1498739884164632578,en,892,MatthiasRiech,0,,,1
1492064087936835592,en,108,Charlieandme2,0,,,2
26259268,en,4112,AlleghenyFront,0,"Pittsburgh, PA",,2
1587198565046181890,en,28,ValerieShelle11,0,,,2
859524223471042560,en,1861,KokOAlak9,0,"Swabi, Khyber Pakhtunkhwa",,2
102575989,en,693,pultuskpa,0,right bank of the ohio,,1
1518712292833177610,en,145,LindaOd97981886,0,"Scotland, United Kingdom",,1
838444638948245505,en,374,miscreantmd,0,NW Florida,,1
523558635,en,440,GrandmaAbagail,0,,,2
43648259,en,44,equ9art,0,,,2
4816679264,en,1088,ayaka00062,0,,,1
845381500161830912,en,7205,McAmberdawn,0,United States,,1
2383231278,en,407,BapeInfernape,0,,,1
863047503259856905,en,265,GayleSpencer16,0,,,9
1294430907814666240,en,4875,Mad_as_heII,0,3rd rock from the sun,,4
1230214884606062594,en,3912,RevTranscripts,0,,,1
235248198,en,800,yukssss_,0,"Columbus, OH",,1
1600642874932174848,en,6,mooodiame,0,up there,,1
1368784818608214020,en,6069,MsInformation9,0,"Dayton, OH #DaytonStrong",,1
1584631861816459265,en,29,INGLORIOUS_JEW,0,Neptune,,1
1120297398876680194,qme,744,fame_monte,0,"Galiza, Spain",,1
237413314,,558901,DebatAlRojoVivo,1,,,0
1292975449,en,30,fpahsakttls,0,,,2
424826350,en,2573,blueghostpirate,0,,,2
36060674,en,115,elmickey327,0,,,2
18440701,en,2375,TexasAmerica,0,Texas,,1
1613371170685915136,en,133,MccroskeryMike,0,Hillsborough County,,1
70862963,en,1846,todseelie,1,"Los Angeles, CA",,1
460975308,en,4221,BrianDeCesare,0,"Fresno, CA",,1
135332088,en,1536,sleuthmedia,0,Philly (hometown: Pensacola),,2
14434070,en,288365,nytimestech,1,"San Francisco, CA",1,1
133336997,en,22,BILLEMRAL,0,,,1
912471740458004480,en,235,Johnny_Fog_,0,UNiteD StaTeS,,1
43705707,en,652,mk7ba,0,ある幻の民の地,,1
36498242,en,162,twochain,0,United States,,1
1546617332432355329,en,3,CindyMichaud12,0,,,1
2382378193,en,305,VeryLovelyLJ,0,215 304 330,,1
1673396624,en,485,Smc5310,0,USA,,1
1330965710512807939,en,290,Nicky524909951,0,"New York, USA",,5
1515132402208755727,en,566,TestermanTony,0,"Kaufman, TX",,4
1122986286,en,134,harvmeister83,0,"Delaware, USA",,3
1568619296695238657,en,398,DimitriSadie,0,killadelphia,,2
782051434091143172,en,2148,RebeccaMyself,0,"Radford, VA",,1
1524535959685005312,en,14,IDENTITYTHE0RY,0,"Santa Cruz, CA",,1
2363316600,en,3184,COpenohio,0,,,2
250216906,en,2137,GoldbergSegalla,0,22 offices in 10 states,,1
38242184,en,4192,and_kell,0,,,1
1597361852685631491,en,69,SteveDe25933100,0,,,1
784878183392813057,en,1600,tuckerfizz2,0,,,1
2341972031,en,1907,Franciscoteran0,0,"Estado Carabobo, Venezuela",,1
1248261590,en,19,mirimati93,0,,,1
2462269507,en,10954,BreslerAlex,0,,,1
2365390547,en,65,thetenthwaffle,0,,,1
1268420588466401280,en,1024,LuisForIrvine,0,"Irvine, CA",,1
1543423972477468676,en,15362,LaylaTexas77,0,"Fort Worth, TX",,1
22527820,en,126,Fitzoh,0,"Ohio, US",,1
1601744351398432769,en,1565,PencilN40216588,0,"Chicago, IL",,3
2497092066,en,2238,halttheharm,0,,,4
833077034230362112,en,1687,urfullofshit2,0,Your Fragile Ego,,2
1157017626972971008,en,8229,KatyAShanahan,0,,,2
26333720,en,905,mikeenright7,0,"ÜT: 42.310626,-83.400511",,1
3250541989,en,1190,mandee_eby_1623,0,"Biloxi, MS",,2
1586034158178127874,en,17,RAMMMMMRAMMMMM,0,,,1
1266537383492759553,en,1723,RBVoluntaryist,0,,,1
1160930884356362240,en,1518,LornaMa36402231,0,,,1
1449392780346855424,en,9,RobynMSells,0,"White Lake, MI",,1
3806133743,,134554,mauriciorocha70,0,,,0
1181403234998587392,en,7365,GrownRoom,0,"Wisconsin, USA",,10
1414609587559403522,es,348,algadreuh,0,,,1
2416542948,en,510,abcdfgehi,0,aliveish,,2
1233689378322571264,en,86,Jacquel75345253,0,,,1
1251662419631337472,en,388,bright_kristal,0,United States of America,,1
1584514481413099525,en,2185,mickywriggs,0,,,3
235734072,en,1125,End1913,0,USA,,1
2153317555,en,207,nursemegan92,0,"Vancouver, WA",,1
1499828213014351873,en,3715,backthetruck,0,"Chattanooga, TN",,1
297955776,en,69,iguanawannabe,0,"Columbus, Ohio",,1
303503169,en,1450,Simon_D_Dallas,0,"Columbus, OH",,1
762634892,en,612,WarrenDovsek,0,"Cleveland, OH",,8
2448248076,en,3440,SunflowerAction,0,SF Bay Area,,4
706441436,en,7107,DennisChristo4,0,Los Angeles,,1
84936614,en,1897,garlandgates,0,"Shelby, Ohio, USA",,3
891052789018746880,en,541,TerryThigpen1,0,"Georgia, U.S.A.",,1
711012609638531072,en,1080,SharonKPIX,0,,,1
1011254510,en,591,always_on_hold,0,,,1
1355187708428222467,en,60,JohnnyBonsaaii,0,Southeast Michigan,,1
3146336130,en,1102,JudithNewing,0,Canada,,1
1214586749814476802,en,15652,markmaycot,0,15 minutes away.,,1
218523764,en,42500,CBSDetroit,1,"Detroit, MI",1,2
1499932554773905411,en,24,TiffaniYur,0,"Somewhere in Illinois, USA",,3
1105109168,en,2997,TeresaSkaggs5,0,"Indianapolis, Indiana",,4
1624153138956759041,en,255,DJTrumpWonn2020,0,TrumpLand,,1
1487107917442596865,en,233,TerranAidric,0,,,1
782345330658512897,en,319,diladong2,0,DUAT,,1
252667299,en,10464,Entrepreneurix,0,Europe / USA / World,,1
1113648326489124869,en,68,YKCeralde,0,,,2
1193337091851243521,en,1754,Pinoyadjacent32,0,Ohio,,2
150765013,en,230,Allyenn,0,LV,,1
988594333,en,138,DullExcitement,0,SorosCorp,,1
440352913,en,737,gardmaf,0,"Washington, DC",,2
1519638545677357056,en,1597,CLaker08,0,,,3
1459199057306525699,en,71,thecincykid1,0,Where I'm at,,2
1594901970141302784,en,51,hemcgaugh,0,,,1
2169180000,en,175,sunkatokeca,0,,,1
2188240647,en,995,InvestigadoraP,0,,,2
10258872,en,3046,Clevecarole,0,"Cleveland, OH",,1
1469897922175188992,en,3962,AzraelChristos,0,"Lafayette, Louisiana",,1
21195896,en,2185,AmySpnwench,0,Planet  ,,1
1608860250660126720,en,3896,Tgodbey75,0,"Virginia, USA",,4
40590321,en,1579,IndianaHankster,0,"Marion, Indiana",,3
1065118380695453696,en,3480,lionharrdt,0,"Turicum, Kjerag",,1
23110912,en,2217,KsKM3,0,Boston,,2
1430876106572406785,en,256,LastDays14x,0,,,2
1392704822,en,6003,gena_altheide,0,,,4
1465233240,en,2244,WalterBauers3,0,"Pittsburgh, PA",,1
1378355344817131527,en,50,beckkelmar,0,,,1
1271103575800733696,en,347,USAtheGreat89,0,,,1
1513552543623876618,en,2,ElofsonKarn,0,,,1
866534953,en,56,MelioraMan,0,Planet Ocean,,1
1632095710345850883,en,15,DavidMcLean1962,0,"New Westminster, British Colum",,1
1519084405586808838,en,770,AlignedPatriot1,0,The Twitter Trenches,,1
3367697494,es,183,Muhacciros,0,"Republic of Tuva, Russia",,2
2971086176,en,47,WJMX1400,0,,,1
25113273,en,1823,95wxtk,0,"Cape Cod, MA",,1
35781889,en,1034,NewsRadio920,0,"Providence, RI",1,1
15683363,en,958,solm,0,Altitude: 301 meters,,2
942488918,en,1013,BedfordCParedes,0,,,2
1550628116,en,321,chibicyclist,0,,,1
1542945008483205120,en,11,Patrici43675265,0,,,1
1170814341513404416,en,357,fortressofmemes,0,,,1
1445846005077839874,en,60,knothinbutruth,0,,,1
1353527191934406656,en,254,AnarchoFeline,0,,,1
1351993328166846464,en,8276,FUBARPATTY,0,"Plx, OH",,9
824637646198767616,en,45,MeatSuitPil0t,0,,,1
1343663045084667905,en,184,f3itic3ira_,0,she/they,,1
1437094457569169408,en,36,gneissweather,0,,,1
44318617,en,6040,jinocalla,0,"Vancouver, BC",,1
1363324404,en,461,ragnarok1943,0,"Southern Maine, USA",,1
832319617813139456,en,544,EdRevelator34,0,Cleveland,,2
2861267910,zxx,573,Imsheeplovelies,0,,,2
916622419,en,988,ethanbkohl,0,earth,,1
246017287,en,192,gianluigiross,0,"Cincinnati, OH",,1
2984847277,en,1184,alba_ks,0,"Chicago, IL",,2
4766624233,en,376,Veteran4Bernie,0,"Colorado, USA",,4
1322149571867398145,en,1264,reciprocity_1,0,USA,,1
533215624,en,408,sprinkle4k,0,USA,,2
597065946,en,3490,sammyclaws12,0,"Shaker Heights, OH",,2
95751559,en,558,RevolutionReq,0,,,2
115726488,en,102,impartation1,0,,,1
1213280318242738176,en,608,jarretedotio,0,,,3
463363225,en,119,dudleykpd,0,"Canonsburg, Pa",,1
2408295532,en,403,Almighty_reem,0,somewhere feeding pixar,,2
796873997338152960,en,2790,OddDNA23,0,Pelagic Far from MASS Psychosi,,2
2170500728,en,870,Thomas_Fertner,0,,,1
363262252,en,535,aludy98,0,,,1
1084669793746149382,en,70,actuallyitsmaye,0,,,1
1867954801,en,1303,KatireR63,0,"Oregon, USA",,1
1518673948334084098,en,153,Fraudchisux,0,,,1
468725116,en,508,Kremdog28,0,"Hillside, IL",,2
185784967,en,46,Youngster_Aleks,0,,,1
1030880899284512768,en,1436,sammystreet51,0,USA,,1
279246806,und,451,silla_de_pensar,0,,,2
41999387,en,587,confuseray,0,"Seattle, WA",,1
25568977,en,1773,Hallofmirrors__,0,Virginia (757),,1
1370915867010203649,en,135,vanbenatar,0,,,1
1083857334,en,166,AGiuffrida11,0,"Baltimore, MD",,1
26819436,en,1681,TalkradioWLAC,0,"Nashville, TN",1,1
818336454925381633,en,662,MrWysHouse,0,,,1
1588735656468967426,en,35,DaveMVinson,0,,,2
1571588028560441346,en,52,AntifaGrimlin,0,,,1
26271406,en,115,Tricelt40,0,Kansas,,1
3246487997,en,212,jaketwiegman3,0,"Chapel Hill, NC",,2
1221372281705746432,en,2902,e5f6g,0,日本の都心部,,1
23919530,en,1772,molliekatie,0,Western Massachusetts,,3
775941322611896320,en,202,n1g5ko,0,北海道　,,1
1443965538506612743,en,226,vic95140,0,,,1
2690216972,en,135,NewsRadioNH,0,"Portsmouth, NH",,1
600504000,en,524,1430KASI,0,"Ames, Iowa",1,1
86978562,en,572,945wpti,0,"Greensboro, NC",1,1
87223193,en,1396,1061fmWTKK,0,Raleigh/Durham NC,,1
145773721,en,813,WMEQ,0,"Menomonie, WI",,1
19027416,en,2385,1055WERC,0,"Birmingham, AL",,1
204871837,en,1597,WTAGradio,0,"Worcester, MA",,1
365055733,en,245,WilPlayedGames,0,The Shadow Realm,,1
17026643,en,4288,1310WIBA,0,"Madison, Wisconsin",,1
15236181,en,18318,WHORadio,1,"Des Moines, Iowa",1,1
79858169,en,3224,NaomiABurton,0,,,1
36644733,en,11544,610wtvnnews,0,"Columbus, Ohio",1,2
2628421185,en,114,Beeooow,0,Inside Your Walls,,1
158815746,en,1338,640whlo,0,"Akron, Ohio",,1
28099028,en,1011,1360KKTX,0,"Corpus Christi, TX",,1
62820342,en,90,interprete1,0,Maine,,3
72578711,en,804,tripoley1966,0,"Florida, USA",,1
52398718,en,24322,wtam1100,0,"Cleveland, OH, USA",1,1
3075598736,en,94,newsradiowkcy,0,"Harrisonburg, Va",,1
2690225810,en,267,NewsRadio610,0,"Manchester, NH",,1
23792752,en,2714,knsttucson,0,"Tucson, AZ",1,1
741093693872971779,en,377,carolynannlevy,0,,,1
418838675,en,831,570wkbn,0,"Youngstown, Ohio",,1
32931199,en,2422,WJBONewsradio,0,"Baton Rouge, La.",,1
